tree_name	euk_clade_rep	euk_clade_size	euk_scope_len
EP00615P008870	EP00057P030678	24	6
EP00615P008870	EP00622P007499	35	8
EP00615P008907	EP01042P004334	28	11
EP00615P008907	EP01042P004334	28	11
EP00615P008907	EP01042P004334	28	11
EP00615P008907	EP01042P004334	28	11
EP00615P008907	EP01042P004334	28	11
EP00615P008907	EP01042P004334	28	11
EP00615P008907	EP01042P004334	28	11
EP00615P008907	EP01042P004334	28	11
EP00615P008907	EP01042P004334	28	11
EP00615P008907	EP01042P004334	28	11
EP00615P008907	EP01042P004334	28	11
EP00615P008907	EP01042P004334	28	11
EP00615P010308	EP00002P013538	16	8
EP00615P010308	EP00002P013538	16	8
EP00615P010308	EP00002P013538	16	8
EP00615P010308	EP00002P013538	16	8
EP00615P010308	EP00002P013538	16	8
EP00615P010308	EP00002P013538	16	8
EP00615P010308	EP00002P013538	16	8
EP00615P010308	EP00002P013538	16	8
EP00615P010308	EP00002P013538	16	8
EP00615P010308	EP00002P013538	16	8
EP00615P010308	EP00002P013538	16	8
EP00615P010308	EP00002P013538	16	8
EP00615P010969	EP00287P016131	114	7
EP00615P010969	EP00287P016131	114	7
EP00615P010969	EP00287P016131	114	7
EP00615P010969	EP00287P016131	114	7
EP00615P010969	EP00287P016131	114	7
EP00615P010969	EP00287P016131	114	7
EP00615P010969	EP00287P016131	114	7
EP00615P010969	EP00287P016131	114	7
EP00615P010969	EP00287P016131	114	7
EP00615P010969	EP00287P016131	114	7
EP00615P010969	EP00287P016131	114	7
EP00615P010969	EP00287P016131	114	7
EP00615P010969	EP01088P014410	36	5
EP00615P010969	EP01088P014410	36	5
EP00615P010969	EP01088P014410	36	5
EP00615P010969	EP01088P014410	36	5
EP00615P010969	EP01088P014410	36	5
EP00615P010969	EP01088P014410	36	5
EP00615P010969	EP01088P014410	36	5
EP00615P010969	EP01088P014410	36	5
EP00615P010969	EP01088P014410	36	5
EP00615P010969	EP01088P014410	36	5
EP00615P010969	EP01088P014410	36	5
EP00615P010969	EP01088P014410	36	5
EP00615P011165	EP00449P058233	6	2
EP00615P011165	EP00343P011084	8	6
EP00615P013179	EP00218P002780	17	8
EP00615P018773	EP01024P044447	12	1
EP00615P018773	EP01084P035459	21	2
EP00615P018773	EP00040P007156	53	4
EP00616P007789	EP00966P315206	11	9
EP00616P007789	EP00966P315206	11	9
EP00616P008906	EP00555P015448	33	4
EP00616P008906	EP00555P015448	33	4
EP00616P008906	EP00555P015448	33	4
EP00616P009509	EP01102P012979	11	5
EP00616P009509	EP01102P012979	11	5
EP00616P009509	EP01102P012979	11	5
EP00616P009509	EP01102P012979	11	5
EP00616P009509	EP01102P012979	11	5
EP00616P009509	EP01102P012979	11	5
EP00616P009509	EP01102P012979	11	5
EP00616P009509	EP01102P012979	11	5
EP00616P009509	EP01102P012979	11	5
EP00616P009509	EP01102P012979	11	5
EP00616P009509	EP01102P012979	11	5
EP00616P009509	EP01102P012979	11	5
EP00616P009934	EP00300P003987	16	5
EP00616P009934	EP00300P003987	16	5
EP00616P009934	EP00300P003987	16	5
EP00616P016210	EP01093P007119	11	5
EP00616P016210	EP01093P007119	11	5
EP00616P016210	EP01093P007119	11	5
EP00616P016210	EP01093P007119	11	5
EP00616P016210	EP01093P007119	11	5
EP00616P016210	EP01093P007119	11	5
EP00616P016210	EP01093P007119	11	5
EP00616P016210	EP01093P007119	11	5
EP00616P016210	EP01093P007119	11	5
EP00616P016210	EP01093P007119	11	5
EP00616P016210	EP01093P007119	11	5
EP00616P016210	EP01093P007119	11	5
EP00616P016362	EP00802P020453	312	19
EP00616P016362	EP00802P020453	312	19
EP00616P016362	EP00802P020453	312	19
EP00616P016362	EP00802P020453	312	19
EP00616P016362	EP00802P020453	312	19
EP00616P016362	EP00802P020453	312	19
EP00616P016362	EP00802P020453	312	19
EP00616P016450	EP00667P019835	16	8
EP00616P016450	EP00667P019835	16	8
EP00616P016450	EP00667P019835	16	8
EP00616P016450	EP00667P019835	16	8
EP00616P016450	EP00667P019835	16	8
EP00616P016450	EP00667P019835	16	8
EP00616P016450	EP00667P019835	16	8
EP00616P016450	EP00667P019835	16	8
EP00616P016450	EP00667P019835	16	8
EP00616P016450	EP00667P019835	16	8
EP00616P016450	EP00667P019835	16	8
EP00616P016450	EP00667P019835	16	8
EP00616P016450	EP00926P014089	29	7
EP00616P016450	EP00926P014089	29	7
EP00616P016450	EP00926P014089	29	7
EP00616P016450	EP00926P014089	29	7
EP00616P016450	EP00926P014089	29	7
EP00616P016450	EP00926P014089	29	7
EP00616P016450	EP00926P014089	29	7
EP00616P016450	EP00926P014089	29	7
EP00616P016450	EP00926P014089	29	7
EP00616P016450	EP00926P014089	29	7
EP00616P016450	EP00926P014089	29	7
EP00616P016450	EP00926P014089	29	7
EP00616P016450	EP01043P066946	6	1
EP00616P016450	EP01043P066946	6	1
EP00616P016450	EP01043P066946	6	1
EP00616P016450	EP01043P066946	6	1
EP00616P016450	EP01043P066946	6	1
EP00616P016450	EP01043P066946	6	1
EP00616P016450	EP01043P066946	6	1
EP00616P016450	EP01043P066946	6	1
EP00616P016450	EP01043P066946	6	1
EP00616P016450	EP01043P066946	6	1
EP00616P016450	EP01043P066946	6	1
EP00616P016450	EP01043P066946	6	1
EP00616P017253	EP00652P019287	8	1
EP00616P017253	EP00752P004473	6	3
EP00616P017253	EP00616P017253	13	5
EP00616P018666	EP01044P011185	10	6
EP00616P018666	EP01044P011185	10	6
EP00616P018666	EP01044P011185	10	6
EP00616P018666	EP01044P011185	10	6
EP00616P018666	EP01044P011185	10	6
EP00617P001720	EP00499P010364	80	7
EP00617P001720	EP00499P010364	80	7
EP00617P001720	EP00499P010364	80	7
EP00617P003049	EP00136P003737	7	1
EP00617P003049	EP00136P003737	7	1
EP00617P003049	EP00136P003737	7	1
EP00617P003049	EP00136P003737	7	1
EP00617P003049	EP00136P003737	7	1
EP00617P003049	EP00136P003737	7	1
EP00617P003049	EP00136P003737	7	1
EP00617P003049	EP00136P003737	7	1
EP00617P003049	EP00136P003737	7	1
EP00617P003049	EP00136P003737	7	1
EP00617P003049	EP00136P003737	7	1
EP00617P003049	EP00136P003737	7	1
EP00617P003049	EP00299P002946	6	5
EP00617P003049	EP00299P002946	6	5
EP00617P003049	EP00299P002946	6	5
EP00617P003049	EP00299P002946	6	5
EP00617P003049	EP00299P002946	6	5
EP00617P003049	EP00299P002946	6	5
EP00617P003049	EP00299P002946	6	5
EP00617P003049	EP00299P002946	6	5
EP00617P003049	EP00299P002946	6	5
EP00617P003049	EP00299P002946	6	5
EP00617P003049	EP00299P002946	6	5
EP00617P003049	EP00299P002946	6	5
EP00617P005263	EP00279P010321	5	3
EP00617P005263	EP00279P010321	5	3
EP00617P005263	EP00279P010321	5	3
EP00617P005263	EP00279P010321	5	3
EP00617P005263	EP00279P010321	5	3
EP00617P005263	EP00279P010321	5	3
EP00617P005263	EP00279P010321	5	3
EP00617P005263	EP00279P010321	5	3
EP00617P005263	EP00279P010321	5	3
EP00617P005263	EP00279P010321	5	3
EP00617P005263	EP00279P010321	5	3
EP00617P005263	EP00279P010321	5	3
EP00617P005263	EP00505P004119	11	4
EP00617P005263	EP00505P004119	11	4
EP00617P005263	EP00505P004119	11	4
EP00617P005263	EP00505P004119	11	4
EP00617P005263	EP00505P004119	11	4
EP00617P005263	EP00505P004119	11	4
EP00617P005263	EP00505P004119	11	4
EP00617P005263	EP00505P004119	11	4
EP00617P005263	EP00505P004119	11	4
EP00617P005263	EP00505P004119	11	4
EP00617P005263	EP00505P004119	11	4
EP00617P005263	EP00505P004119	11	4
EP00617P006089	EP00490P026848	51	11
EP00617P006089	EP00490P026848	51	11
EP00617P006089	EP00490P026848	51	11
EP00617P006089	EP00490P026848	51	11
EP00617P006089	EP00490P026848	51	11
EP00617P006089	EP00490P026848	51	11
EP00617P006089	EP00490P026848	51	11
EP00617P006089	EP00490P026848	51	11
EP00617P006089	EP00490P026848	51	11
EP00617P006089	EP00490P026848	51	11
EP00617P006089	EP00490P026848	51	11
EP00617P006089	EP00490P026848	51	11
EP00617P006261	EP00438P028735	15	3
EP00617P006261	EP00438P028735	15	3
EP00617P006261	EP00438P028735	15	3
EP00617P006261	EP00438P028735	15	3
EP00617P006261	EP00438P028735	15	3
EP00617P006261	EP00438P028735	15	3
EP00617P006261	EP00438P028735	15	3
EP00617P006261	EP00438P028735	15	3
EP00617P006261	EP00438P028735	15	3
EP00617P006261	EP00438P028735	15	3
EP00617P006261	EP00438P028735	15	3
EP00617P006261	EP00587P005651	47	3
EP00617P006261	EP00587P005651	47	3
EP00617P006261	EP00587P005651	47	3
EP00617P006261	EP00587P005651	47	3
EP00617P006261	EP00587P005651	47	3
EP00617P006261	EP00587P005651	47	3
EP00617P006261	EP00587P005651	47	3
EP00617P006261	EP00587P005651	47	3
EP00617P006261	EP00587P005651	47	3
EP00617P006261	EP00587P005651	47	3
EP00617P006261	EP00587P005651	47	3
EP00617P006261	EP01064P039205	26	6
EP00617P006261	EP01064P039205	26	6
EP00617P006261	EP01064P039205	26	6
EP00617P006261	EP01064P039205	26	6
EP00617P006261	EP01064P039205	26	6
EP00617P006261	EP01064P039205	26	6
EP00617P006261	EP01064P039205	26	6
EP00617P006261	EP01064P039205	26	6
EP00617P006261	EP01064P039205	26	6
EP00617P006261	EP01064P039205	26	6
EP00617P006261	EP01064P039205	26	6
EP00617P007663	EP00746P126322	22	12
EP00617P007663	EP00746P126322	22	12
EP00617P007663	EP00746P126322	22	12
EP00617P007663	EP00746P126322	22	12
EP00617P007663	EP00746P126322	22	12
EP00617P007663	EP00746P126322	22	12
EP00617P007663	EP00746P126322	22	12
EP00617P007663	EP00746P126322	22	12
EP00617P007663	EP00746P126322	22	12
EP00617P007663	EP00746P126322	22	12
EP00617P007663	EP00746P126322	22	12
EP00617P007663	EP00746P126322	22	12
EP00617P009553	EP00738P006787	18	6
EP00617P009553	EP00466P000618	51	5
EP00617P009553	EP01102P002311	31	7
EP00617P010379	EP00326P025636	14	5
EP00617P010379	EP00326P025636	14	5
EP00617P010379	EP00326P025636	14	5
EP00617P010379	EP00326P025636	14	5
EP00617P010379	EP00326P025636	14	5
EP00617P010379	EP00326P025636	14	5
EP00617P010379	EP00326P025636	14	5
EP00617P010379	EP00326P025636	14	5
EP00617P010379	EP00326P025636	14	5
EP00617P010379	EP00326P025636	14	5
EP00617P010379	EP00326P025636	14	5
EP00617P010379	EP00326P025636	14	5
EP00617P010726	EP00908P021439	25	6
EP00617P010726	EP00908P021439	25	6
EP00617P010726	EP00908P021439	25	6
EP00617P010726	EP00908P021439	25	6
EP00617P010726	EP00908P021439	25	6
EP00617P010726	EP00908P021439	25	6
EP00617P010726	EP00908P021439	25	6
EP00617P010726	EP00908P021439	25	6
EP00617P010726	EP00908P021439	25	6
EP00617P010726	EP00908P021439	25	6
EP00617P010726	EP00908P021439	25	6
EP00617P010726	EP00908P021439	25	6
EP00617P012069	EP00931P062535	15	8
EP00617P012069	EP00614P013235	11	3
EP00617P012069	EP00933P053884	17	6
EP00617P014839	EP00617P011639	5	1
EP00617P014839	EP00613P004243	9	2
EP00617P015041	EP00590P008064	19	5
EP00617P015041	EP00590P008064	19	5
EP00617P016903	EP00029P012180	178	10
EP00617P016903	EP00029P012180	178	10
EP00617P016903	EP00029P012180	178	10
EP00617P016903	EP00029P012180	178	10
EP00617P016903	EP00029P012180	178	10
EP00617P016903	EP00029P012180	178	10
EP00617P016903	EP00029P012180	178	10
EP00617P016903	EP00029P012180	178	10
EP00617P016903	EP00029P012180	178	10
EP00617P016903	EP00029P012180	178	10
EP00617P016903	EP00029P012180	178	10
EP00617P016903	EP00029P012180	178	10
EP00617P016945	EP00139P002553	10	1
EP00617P016945	EP00139P002553	10	1
EP00617P016945	EP00139P002553	10	1
EP00617P016945	EP00139P002553	10	1
EP00617P016945	EP00139P002553	10	1
EP00617P016945	EP00139P002553	10	1
EP00617P016945	EP00139P002553	10	1
EP00617P016945	EP00139P002553	10	1
EP00617P016945	EP00139P002553	10	1
EP00617P016945	EP00139P002553	10	1
EP00617P016945	EP00139P002553	10	1
EP00617P016945	EP00139P002553	10	1
EP00617P016945	EP00876P005774	18	6
EP00617P016945	EP00876P005774	18	6
EP00617P016945	EP00876P005774	18	6
EP00617P016945	EP00876P005774	18	6
EP00617P016945	EP00876P005774	18	6
EP00617P016945	EP00876P005774	18	6
EP00617P016945	EP00876P005774	18	6
EP00617P016945	EP00876P005774	18	6
EP00617P016945	EP00876P005774	18	6
EP00617P016945	EP00876P005774	18	6
EP00617P016945	EP00876P005774	18	6
EP00617P016945	EP00876P005774	18	6
EP00617P016945	EP00908P004171	5	4
EP00617P016945	EP00908P004171	5	4
EP00617P016945	EP00908P004171	5	4
EP00617P016945	EP00908P004171	5	4
EP00617P016945	EP00908P004171	5	4
EP00617P016945	EP00908P004171	5	4
EP00617P016945	EP00908P004171	5	4
EP00617P016945	EP00908P004171	5	4
EP00617P016945	EP00908P004171	5	4
EP00617P016945	EP00908P004171	5	4
EP00617P016945	EP00908P004171	5	4
EP00617P016945	EP00908P004171	5	4
EP00617P017355	EP00531P016037	8	3
EP00617P017355	EP00531P016037	8	3
EP00617P017355	EP00531P016037	8	3
EP00617P017355	EP00531P016037	8	3
EP00617P017355	EP00531P016037	8	3
EP00617P017355	EP00531P016037	8	3
EP00617P017355	EP00531P016037	8	3
EP00617P017355	EP00531P016037	8	3
EP00617P017355	EP00531P016037	8	3
EP00617P017355	EP00531P016037	8	3
EP00617P017355	EP00531P016037	8	3
EP00617P017355	EP00531P016037	8	3
EP00617P017355	EP00919P057145	5	4
EP00617P017355	EP00919P057145	5	4
EP00617P017355	EP00919P057145	5	4
EP00617P017355	EP00919P057145	5	4
EP00617P017355	EP00919P057145	5	4
EP00617P017355	EP00919P057145	5	4
EP00617P017355	EP00919P057145	5	4
EP00617P017355	EP00919P057145	5	4
EP00617P017355	EP00919P057145	5	4
EP00617P017355	EP00919P057145	5	4
EP00617P017355	EP00919P057145	5	4
EP00617P017355	EP00919P057145	5	4
EP00617P021708	EP00526P019234	10	3
EP00617P021708	EP00526P019234	10	3
EP00617P021708	EP00526P019234	10	3
EP00617P021708	EP00526P019234	10	3
EP00617P021708	EP00526P019234	10	3
EP00617P021708	EP00526P019234	10	3
EP00617P021708	EP00526P019234	10	3
EP00617P021708	EP00526P019234	10	3
EP00617P021708	EP00526P019234	10	3
EP00617P021708	EP00526P019234	10	3
EP00617P021708	EP00526P019234	10	3
EP00617P021708	EP00526P019234	10	3
EP00617P021708	EP00830P002312	6	4
EP00617P021708	EP00830P002312	6	4
EP00617P021708	EP00830P002312	6	4
EP00617P021708	EP00830P002312	6	4
EP00617P021708	EP00830P002312	6	4
EP00617P021708	EP00830P002312	6	4
EP00617P021708	EP00830P002312	6	4
EP00617P021708	EP00830P002312	6	4
EP00617P021708	EP00830P002312	6	4
EP00617P021708	EP00830P002312	6	4
EP00617P021708	EP00830P002312	6	4
EP00617P021708	EP00830P002312	6	4
EP00617P024240	EP00647P012650	35	8
EP00617P024240	EP00647P012650	35	8
EP00617P024240	EP00647P012650	35	8
EP00617P024240	EP00647P012650	35	8
EP00617P024240	EP00647P012650	35	8
EP00617P024240	EP00647P012650	35	8
EP00617P024240	EP00647P012650	35	8
EP00617P024240	EP00647P012650	35	8
EP00617P024240	EP00647P012650	35	8
EP00617P024240	EP00647P012650	35	8
EP00617P024240	EP00647P012650	35	8
EP00617P024240	EP00647P012650	35	8
EP00617P028036	EP00861P011254	212	11
EP00617P028036	EP00861P011254	212	11
EP00617P028036	EP00861P011254	212	11
EP00617P028036	EP00861P011254	212	11
EP00617P028036	EP00861P011254	212	11
EP00617P028036	EP00861P011254	212	11
EP00617P028036	EP00861P011254	212	11
EP00617P028036	EP00861P011254	212	11
EP00617P028036	EP00861P011254	212	11
EP00617P028036	EP00861P011254	212	11
EP00617P028036	EP00861P011254	212	11
EP00617P028036	EP00861P011254	212	11
EP00618P000963	EP01061P042763	13	4
EP00618P000963	EP01061P042763	13	4
EP00618P000963	EP01061P042763	13	4
EP00618P000963	EP01061P042763	13	4
EP00618P000963	EP01061P042763	13	4
EP00618P000963	EP01061P042763	13	4
EP00618P000963	EP01061P042763	13	4
EP00618P000963	EP01061P042763	13	4
EP00618P000963	EP01061P042763	13	4
EP00618P000963	EP01061P042763	13	4
EP00618P000963	EP01061P042763	13	4
EP00618P000963	EP01061P042763	13	4
EP00618P001873	EP00187P018045	28	9
EP00618P001873	EP00187P018045	28	9
EP00618P001873	EP00187P018045	28	9
EP00618P001873	EP01132P005992	43	4
EP00618P001873	EP01132P005992	43	4
EP00618P001873	EP01132P005992	43	4
EP00618P002667	EP00284P007225	173	13
EP00618P002667	EP00284P007225	173	13
EP00618P002667	EP00284P007225	173	13
EP00618P002667	EP00284P007225	173	13
EP00618P002667	EP00284P007225	173	13
EP00618P002667	EP00284P007225	173	13
EP00618P002667	EP00284P007225	173	13
EP00618P002667	EP00667P013387	12	1
EP00618P002667	EP00667P013387	12	1
EP00618P002667	EP00667P013387	12	1
EP00618P002667	EP00667P013387	12	1
EP00618P002667	EP00667P013387	12	1
EP00618P002667	EP00667P013387	12	1
EP00618P002667	EP00667P013387	12	1
EP00618P006938	EP00040P022487	6	3
EP00618P006938	EP01079P001110	5	5
EP00618P008333	EP00154P004652	49	14
EP00618P008333	EP00154P004652	49	14
EP00618P008333	EP00154P004652	49	14
EP00618P008333	EP00154P004652	49	14
EP00618P008333	EP00154P004652	49	14
EP00618P008333	EP00154P004652	49	14
EP00618P008333	EP00154P004652	49	14
EP00618P008333	EP00154P004652	49	14
EP00618P008333	EP00154P004652	49	14
EP00618P008333	EP00154P004652	49	14
EP00618P008333	EP00154P004652	49	14
EP00618P008333	EP00154P004652	49	14
EP00618P013870	EP00613P065952	10	3
EP00618P013870	EP00613P065952	10	3
EP00618P013870	EP00613P065952	10	3
EP00618P013870	EP00613P065952	10	3
EP00618P013870	EP00613P065952	10	3
EP00618P013870	EP00613P065952	10	3
EP00618P013870	EP00613P065952	10	3
EP00618P013870	EP00613P065952	10	3
EP00618P013870	EP00613P065952	10	3
EP00618P013870	EP00613P065952	10	3
EP00618P017827	EP00443P048949	17	3
EP00618P017827	EP00443P048949	17	3
EP00618P017827	EP00443P048949	17	3
EP00618P017827	EP00443P048949	17	3
EP00618P017827	EP00443P048949	17	3
EP00618P017827	EP00443P048949	17	3
EP00618P017827	EP00443P048949	17	3
EP00618P017827	EP00443P048949	17	3
EP00618P019830	XP_005788504.1	47	9
EP00618P019830	XP_005788504.1	47	9
EP00618P019830	XP_005788504.1	47	9
EP00618P019830	XP_005788504.1	47	9
EP00618P019830	XP_005788504.1	47	9
EP00618P019830	XP_005788504.1	47	9
EP00618P019830	XP_005788504.1	47	9
EP00618P019830	XP_005788504.1	47	9
EP00618P019830	XP_005788504.1	47	9
EP00618P019830	XP_005788504.1	47	9
EP00618P019830	XP_005788504.1	47	9
EP00618P019830	XP_005788504.1	47	9
EP00618P020063	EP00521P008702	5	1
EP00618P020063	EP00521P008702	5	1
EP00618P020063	EP00521P008702	5	1
EP00618P020063	EP00521P008702	5	1
EP00618P020063	EP00521P008702	5	1
EP00618P020063	EP00656P017811	19	9
EP00618P020063	EP00656P017811	19	9
EP00618P020063	EP00656P017811	19	9
EP00618P020063	EP00656P017811	19	9
EP00618P020063	EP00656P017811	19	9
EP00618P025150	EP00010P009607	33	10
EP00618P025150	EP00010P009607	33	10
EP00618P025150	EP00010P009607	33	10
EP00618P025150	EP00010P009607	33	10
EP00618P025150	EP00010P009607	33	10
EP00618P025150	EP00010P009607	33	10
EP00618P025150	EP00010P009607	33	10
EP00618P025150	EP00010P009607	33	10
EP00618P025150	EP00010P009607	33	10
EP00618P025150	EP00010P009607	33	10
EP00618P025150	EP00010P009607	33	10
EP00618P025150	EP00010P009607	33	10
EP00618P034489	EP00095P007161	7	3
EP00618P034489	EP00095P007161	7	3
EP00618P034489	EP00095P007161	7	3
EP00618P034489	EP00095P007161	7	3
EP00618P034489	EP00095P007161	7	3
EP00618P034489	EP00095P007161	7	3
EP00618P034489	EP00095P007161	7	3
EP00618P034489	EP00095P007161	7	3
EP00618P034489	EP00315P001853	11	5
EP00618P034489	EP00315P001853	11	5
EP00618P034489	EP00315P001853	11	5
EP00618P034489	EP00315P001853	11	5
EP00618P034489	EP00315P001853	11	5
EP00618P034489	EP00315P001853	11	5
EP00618P034489	EP00315P001853	11	5
EP00618P034489	EP00315P001853	11	5
EP00618P034489	EP00585P025643	15	4
EP00618P034489	EP00585P025643	15	4
EP00618P034489	EP00585P025643	15	4
EP00618P034489	EP00585P025643	15	4
EP00618P034489	EP00585P025643	15	4
EP00618P034489	EP00585P025643	15	4
EP00618P034489	EP00585P025643	15	4
EP00618P034489	EP00585P025643	15	4
EP00618P036974	EP00747P022196	16	5
EP00618P037024	WP_235621952_1	23	11
EP00619P003151	EP00164P002626	33	13
EP00619P003151	EP00164P002626	33	13
EP00619P003151	EP00164P002626	33	13
EP00619P003151	EP00164P002626	33	13
EP00619P003151	EP00164P002626	33	13
EP00619P003151	EP00164P002626	33	13
EP00619P003151	EP00164P002626	33	13
EP00619P003151	EP00164P002626	33	13
EP00619P003151	EP00164P002626	33	13
EP00619P003151	EP00164P002626	33	13
EP00619P003151	EP00164P002626	33	13
EP00619P003151	EP00164P002626	33	13
EP00619P003610	CEL97049.1	7	3
EP00619P007814	EP00246P007566	36	13
EP00619P007814	EP00246P007566	36	13
EP00619P007814	EP00246P007566	36	13
EP00619P007814	EP00246P007566	36	13
EP00619P007814	EP00246P007566	36	13
EP00619P007814	EP00246P007566	36	13
EP00619P007814	EP00246P007566	36	13
EP00619P007814	EP00246P007566	36	13
EP00619P007814	EP00246P007566	36	13
EP00619P007814	EP00246P007566	36	13
EP00619P007814	EP00246P007566	36	13
EP00619P007814	EP00246P007566	36	13
EP00619P008385	EP00580P002827	12	7
EP00619P008385	EP00455P045351	33	12
EP00619P012197	EP00405P032654	6	2
EP00619P012197	EP00405P032654	6	2
EP00619P012197	EP00405P032654	6	2
EP00619P012197	EP00405P032654	6	2
EP00619P012197	EP00405P032654	6	2
EP00619P012197	EP00405P032654	6	2
EP00619P012197	EP00405P032654	6	2
EP00619P012197	EP00405P032654	6	2
EP00619P012197	EP00405P032654	6	2
EP00619P012197	EP00405P032654	6	2
EP00619P012197	EP00405P032654	6	2
EP00619P012197	EP00405P032654	6	2
EP00619P013175	EP00062P001772	86	9
EP00619P013175	EP00062P001772	86	9
EP00619P013175	EP00062P001772	86	9
EP00619P013175	EP00062P001772	86	9
EP00619P013175	EP00062P001772	86	9
EP00619P013175	EP00062P001772	86	9
EP00619P013175	EP00062P001772	86	9
EP00619P013231	EP01107P006327	19	11
EP00619P014700	EP00985P033615	22	7
EP00619P014700	EP00985P033615	22	7
EP00619P014700	EP00985P033615	22	7
EP00619P014700	EP00985P033615	22	7
EP00619P014700	EP00985P033615	22	7
EP00619P014700	EP00985P033615	22	7
EP00619P014700	EP00985P033615	22	7
EP00619P014700	EP00985P033615	22	7
EP00619P014700	EP00985P033615	22	7
EP00619P014700	EP00985P033615	22	7
EP00619P014700	EP00985P033615	22	7
EP00619P014700	EP00985P033615	22	7
EP00619P015867	EP00191P014636	8	6
EP00619P015867	EP00191P014636	8	6
EP00619P015867	EP00191P014636	8	6
EP00619P015867	EP00191P014636	8	6
EP00619P015867	EP00191P014636	8	6
EP00619P015867	EP00191P014636	8	6
EP00619P015867	EP00191P014636	8	6
EP00619P015867	EP00191P014636	8	6
EP00619P015867	EP00191P014636	8	6
EP00619P015867	EP00191P014636	8	6
EP00619P015867	EP00191P014636	8	6
EP00619P015867	EP00191P014636	8	6
EP00620P006271	EP00188P003489	97	13
EP00620P006271	EP00188P003489	97	13
EP00620P006271	EP00188P003489	97	13
EP00620P006271	EP00411P052553	12	1
EP00620P006271	EP00411P052553	12	1
EP00620P006271	EP00411P052553	12	1
EP00620P006271	EP00527P001799	8	3
EP00620P006271	EP00527P001799	8	3
EP00620P006271	EP00527P001799	8	3
EP00620P018633	EP00029P005581	33	8
EP00620P018633	EP00029P005581	33	8
EP00620P018633	EP00029P005581	33	8
EP00620P018633	EP00029P005581	33	8
EP00620P018633	EP00029P005581	33	8
EP00620P018633	EP00029P005581	33	8
EP00620P018633	EP00029P005581	33	8
EP00620P018633	EP00029P005581	33	8
EP00620P018633	EP00029P005581	33	8
EP00620P018633	EP00029P005581	33	8
EP00620P018633	EP00029P005581	33	8
EP00620P018633	EP00029P005581	33	8
EP00620P022768	EP00281P015463	108	12
EP00620P022768	EP00281P015463	108	12
EP00620P022768	EP00281P015463	108	12
EP00620P022768	EP00281P015463	108	12
EP00620P022768	EP00281P015463	108	12
EP00620P022768	EP00281P015463	108	12
EP00620P022768	EP00281P015463	108	12
EP00620P022768	EP00281P015463	108	12
EP00620P022768	EP00281P015463	108	12
EP00620P022768	EP00281P015463	108	12
EP00620P022768	EP00281P015463	108	12
EP00620P022768	EP00281P015463	108	12
EP00621P000162	EP00281P019428	8	2
EP00621P002048	EP00621P002048	14	9
EP00621P002048	EP00621P002048	14	9
EP00621P002048	EP00621P002048	14	9
EP00621P002048	EP00621P002048	14	9
EP00621P002048	EP00621P002048	14	9
EP00621P002048	EP00621P002048	14	9
EP00621P002048	EP00621P002048	14	9
EP00621P002048	EP00621P002048	14	9
EP00621P002048	EP00621P002048	14	9
EP00621P002048	EP00621P002048	14	9
EP00621P002048	EP00621P002048	14	9
EP00621P002048	EP00621P002048	14	9
EP00621P006887	EP00618P005299	19	3
EP00621P010392	EP00237P007119	7	2
EP00621P010392	EP00237P007119	7	2
EP00621P010392	EP00237P007119	7	2
EP00621P010392	EP00237P007119	7	2
EP00621P010392	EP00237P007119	7	2
EP00621P010392	EP00237P007119	7	2
EP00621P010392	EP00237P007119	7	2
EP00621P010392	EP00237P007119	7	2
EP00621P010392	EP00237P007119	7	2
EP00621P010392	EP00237P007119	7	2
EP00621P010392	EP00237P007119	7	2
EP00621P010392	EP00237P007119	7	2
EP00621P010392	EP00295P004205	9	6
EP00621P010392	EP00295P004205	9	6
EP00621P010392	EP00295P004205	9	6
EP00621P010392	EP00295P004205	9	6
EP00621P010392	EP00295P004205	9	6
EP00621P010392	EP00295P004205	9	6
EP00621P010392	EP00295P004205	9	6
EP00621P010392	EP00295P004205	9	6
EP00621P010392	EP00295P004205	9	6
EP00621P010392	EP00295P004205	9	6
EP00621P010392	EP00295P004205	9	6
EP00621P010392	EP00295P004205	9	6
EP00621P010392	EP01062P077326	11	1
EP00621P010392	EP01062P077326	11	1
EP00621P010392	EP01062P077326	11	1
EP00621P010392	EP01062P077326	11	1
EP00621P010392	EP01062P077326	11	1
EP00621P010392	EP01062P077326	11	1
EP00621P010392	EP01062P077326	11	1
EP00621P010392	EP01062P077326	11	1
EP00621P010392	EP01062P077326	11	1
EP00621P010392	EP01062P077326	11	1
EP00621P010392	EP01062P077326	11	1
EP00621P010392	EP01062P077326	11	1
EP00621P012294	EP00388P012587	9	6
EP00621P012542	EP00019P009645	22	14
EP00621P012542	EP00019P009645	22	14
EP00621P012542	EP00019P009645	22	14
EP00621P012542	EP00019P009645	22	14
EP00621P012542	EP00019P009645	22	14
EP00621P012542	EP00019P009645	22	14
EP00621P012542	EP00019P009645	22	14
EP00621P012542	EP00019P009645	22	14
EP00621P012542	EP00019P009645	22	14
EP00621P012542	EP00019P009645	22	14
EP00621P012542	EP00019P009645	22	14
EP00621P012542	EP00019P009645	22	14
EP00621P012615	EP01063P024836	22	7
EP00621P012615	EP01063P024836	22	7
EP00621P012615	EP01063P024836	22	7
EP00621P012615	EP01063P024836	22	7
EP00621P012806	EP01116P020365	9	4
